13-O-5	11-N-1	0.318833162163033	0.0294924084558221
11-N-1	13-N-21	0.338235410140968	0.0016862472078629
13-N-21	11-N-1	0.338235410140968	0.0016862472078629
11-N-1	12-O-5	0.361948989270044	0.0294330247768873
12-O-5	11-N-1	0.361948989270044	0.0294330247768873
11-N-1	Holden_Lake	1.24752643472331	0.037589961694288
Holden_Lake	11-N-1	1.24752643472331	0.037589961694288
11-N-1	13-N-15	0.248681406222325	0.0544340804916083
13-N-15	11-N-1	0.248681406222325	0.0544340804916083
11-N-1	12-N-3	0.231154849634893	0.036042850650742
12-N-3	11-N-1	0.231154849634893	0.036042850650742
11-O-10	11-N-4	0.117608264372767	0.0307864627744622
11-N-4	11-O-10	0.117608264372767	0.0307864627744622
11-O-10	13-N-5	0.923708900440473	0.106385567545912
13-N-5	11-O-10	0.923708900440473	0.106385567545912
11-O-10	13-N-4	0.833968053694761	0.0361191494425687
13-N-4	11-O-10	0.833968053694761	0.0361191494425687
11-O-10	13-N-16	0.792414343067682	0.0381858441214842
13-N-16	11-O-10	0.792414343067682	0.0381858441214842
11-O-10	13-O-11	0.680698128918493	0.0059794644663598
13-O-11	11-O-10	0.680698128918493	0.0059794644663598
11-O-10	13-O-10	0.69918625683135	0.0535259152286707
13-O-10	11-O-10	0.69918625683135	0.0535259152286707
11-O-10	13-P-1	0.462081504702195	0.00631609296847277
13-P-1	11-O-10	0.462081504702195	0.00631609296847277
11-O-10	13-P-8	0.859595872518283	0.0439980295141883
13-P-8	11-O-10	0.859595872518283	0.0439980295141883
11-O-10	13-P-10	0.923133797237245	0.00703158519613592
13-P-10	11-O-10	0.923133797237245	0.00703158519613592
11-O-10	13-O-7	0.37069994177873	0.0431508174124517
13-O-7	11-O-10	0.37069994177873	0.0431508174124517
11-O-10	13-O-5	0.212686690964856	0.0425243487631084
13-O-5	11-O-10	0.212686690964856	0.0425243487631084
11-O-10	13-N-21	0.389625805397574	0.0119763414831569
13-N-21	11-O-10	0.389625805397574	0.0119763414831569
11-O-10	12-O-5	0.400074939374231	0.0615522609470477
12-O-5	11-O-10	0.400074939374231	0.0615522609470477
11-O-10	Holden_Lake	1.13054420062696	0.0263984511628777
Holden_Lake	11-O-10	1.13054420062696	0.0263984511628777
11-O-10	13-N-15	0.271126356402216	0.019583821358203
13-N-15	11-O-10	0.271126356402216	0.019583821358203
11-O-10	12-N-3	0.198037910943727	0.0235914079669531
12-N-3	11-O-10	0.198037910943727	0.0235914079669531
11-N-4	13-N-5	0.713177755114285	0.0215342282786326
13-N-5	11-N-4	0.713177755114285	0.0215342282786326
11-N-4	13-N-4	0.828047039389593	0.0341753529251878
13-N-4	11-N-4	0.828047039389593	0.0341753529251878
11-N-4	13-N-16	0.866442864665599	0.0432540722621869
13-N-16	11-N-4	0.866442864665599	0.0432540722621869
11-N-4	13-O-11	0.688479462875201	0.0954289570723869
13-O-11	11-N-4	0.688479462875201	0.0954289570723869
11-N-4	13-O-10	0.74938668232465	0.0800717082735009
13-O-10	11-N-4	0.74938668232465	0.0800717082735009
11-N-4	13-P-1	0.563305687203786	0.0225877881896676
13-P-1	11-N-4	0.563305687203786	0.0225877881896676
11-N-4	13-P-8	0.735984498420213	0.0636477329803076
13-P-8	11-N-4	0.735984498420213	0.0636477329803076
11-N-4	13-P-10	0.957122892904863	0.0300668211454927
13-P-10	11-N-4	0.957122892904863	0.0300668211454927
11-N-4	13-O-7	0.227524190603583	0.0276293484100049
13-O-7	11-N-4	0.227524190603583	0.0276293484100049
11-N-4	13-O-5	0.141495699285539	0.0174104356758864
13-O-5	11-N-4	0.141495699285539	0.0174104356758864
11-N-4	13-N-21	0.534626374587682	0.0494469545093297
13-N-21	11-N-4	0.534626374587682	0.0494469545093297
11-N-4	12-O-5	0.290326835375119	0.0229180551714917
12-O-5	11-N-4	0.290326835375119	0.0229180551714917
11-N-4	Holden_Lake	1.03747361769351	0.0214641381694981
Holden_Lake	11-N-4	1.03747361769351	0.0214641381694981
11-N-4	13-N-15	0.262663419613563	0.0264245633937935
13-N-15	11-N-4	0.262663419613563	0.0264245633937935
11-N-4	12-N-3	0.211145608038066	0.0108981587437395
12-N-3	11-N-4	0.211145608038066	0.0108981587437395
13-N-5	13-N-4	0.427753558485221	0
13-N-4	13-N-5	0.427753558485221	0
13-N-5	13-N-16	0.478599452217042	0.0822011399655291
13-N-16	13-N-5	0.478599452217042	0.0822011399655291
13-N-5	13-O-11	0.909018987341792	0
13-O-11	13-N-5	0.909018987341792	0
13-N-5	13-O-10	0.386578917889557	0.0143036607104636
13-O-10	13-N-5	0.386578917889557	0.0143036607104636
13-N-5	13-P-1	0.755274261603394	0
13-P-1	13-N-5	0.755274261603394	0
13-N-5	13-P-8	0.48301147151898	0.0112981079303587
13-P-8	13-N-5	0.48301147151898	0.0112981079303587
13-N-5	13-P-10	0.974266240089035	6.03458401840527e-08
13-P-10	13-N-5	0.974266240089035	6.03458401840527e-08
13-N-5	13-O-7	0.849940435492311	0.0606016595338754
13-O-7	13-N-5	0.849940435492311	0.0606016595338754
13-N-5	13-O-5	0.811327669597272	0.0372883562819481
13-O-5	13-N-5	0.811327669597272	0.0372883562819481
13-N-5	13-N-21	0.53869789304415	0.00199130166390111
13-N-21	13-N-5	0.53869789304415	0.00199130166390111
13-N-5	12-O-5	0.648451038930032	0.0568576789292465
12-O-5	13-N-5	0.648451038930032	0.0568576789292465
13-N-5	Holden_Lake	1.59702433192688	0.0122571618151167
Holden_Lake	13-N-5	1.59702433192688	0.0122571618151167
13-N-5	13-N-15	0.589585666991241	0.012277038395679
13-N-15	13-N-5	0.589585666991241	0.012277038395679
13-N-5	12-N-3	0.694350876289335	0.0222735312182073
12-N-3	13-N-5	0.694350876289335	0.0222735312182073
13-N-4	13-N-16	0.153686831185851	0.0608113793191656
13-N-16	13-N-4	0.153686831185851	0.0608113793191656
13-N-4	13-O-11	0.461099585062243	0
13-O-11	13-N-4	0.461099585062243	0
13-N-4	13-O-10	0.112290236110602	0.0387645633155408
13-O-10	13-N-4	0.112290236110602	0.0387645633155408
13-N-4	13-P-1	1.02457302904566	0.00409089898493768
13-P-1	13-N-4	1.02457302904566	0.00409089898493768
13-N-4	13-P-8	0.583756569847858	0.0178980380305142
13-P-8	13-N-4	0.583756569847858	0.0178980380305142
13-N-4	13-P-10	0.804432082440373	7.3908258275235e-08
13-P-10	13-N-4	0.804432082440373	7.3908258275235e-08
13-N-4	13-O-7	0.696725316587752	0.0274082297181635
13-O-7	13-N-4	0.696725316587752	0.0274082297181635
13-N-4	13-O-5	0.692160546193078	0.0732991377711495
13-O-5	13-N-4	0.692160546193078	0.0732991377711495
13-N-4	13-N-21	0.711827807587819	0.00306704538974409
13-N-21	13-N-4	0.711827807587819	0.00306704538974409
13-N-4	12-O-5	0.575167384326321	0.00496890454633066
12-O-5	13-N-4	0.575167384326321	0.00496890454633066
13-N-4	Holden_Lake	1.24672678653757	0.0270534873316926
Holden_Lake	13-N-4	1.24672678653757	0.0270534873316926
13-N-4	13-N-15	0.625954803702522	0.0466535030273123
13-N-15	13-N-4	0.625954803702522	0.0466535030273123
13-N-4	12-N-3	0.682035221166471	0.0487974017867756
12-N-3	13-N-4	0.682035221166471	0.0487974017867756
13-N-16	13-O-11	0.591831140350893	0
13-O-11	13-N-16	0.591831140350893	0
13-N-16	13-O-10	0.115274491538579	0.0640416976057219
13-O-10	13-N-16	0.115274491538579	0.0640416976057219
13-N-16	13-P-1	1.10767602339181	0.0506371627456126
13-P-1	13-N-16	1.10767602339181	0.0506371627456126
13-N-16	13-P-8	0.735711988304091	0.0105547269497278
13-P-8	13-N-16	0.735711988304091	0.0105547269497278
13-N-16	13-P-10	0.86858171068696	1.74963915476402e-07
13-P-10	13-N-16	0.86858171068696	1.74963915476402e-07
13-N-16	13-O-7	0.712981602424536	0.00781592812407811
13-O-7	13-N-16	0.712981602424536	0.00781592812407811
13-N-16	13-O-5	0.756027402228998	0.00845005630444122
13-O-5	13-N-16	0.756027402228998	0.00845005630444122
13-N-16	13-N-21	0.799842886260176	0.017044154688262
13-N-21	13-N-16	0.799842886260176	0.017044154688262
13-N-16	12-O-5	0.633737173121484	0.0482447995790278
12-O-5	13-N-16	0.633737173121484	0.0482447995790278
13-N-16	Holden_Lake	1.13353801169591	0.000279069176855537
Holden_Lake	13-N-16	1.13353801169591	0.000279069176855537
13-N-16	13-N-15	0.668084714349989	0.00664307931120638
13-N-15	13-N-16	0.668084714349989	0.00664307931120638
13-N-16	12-N-3	0.738289399320606	0.0257171368896778
12-N-3	13-N-16	0.738289399320606	0.0257171368896778
13-O-11	13-O-10	0.266039823008845	4.97510189275504e-08
13-O-10	13-O-11	0.266039823008845	4.97510189275504e-08
13-O-11	13-P-1	1.0611861111111	0.100910552770105
13-P-1	13-O-11	1.0611861111111	0.100910552770105
13-O-11	13-P-8	0.673895833333336	0.0235552078436497
13-P-8	13-O-11	0.673895833333336	0.0235552078436497
13-O-11	13-P-10	0.399038461538456	4.80048219118613e-08
13-P-10	13-O-11	0.399038461538456	4.80048219118613e-08
13-O-11	13-O-7	0.51784334448499	0.122607960221839
13-O-7	13-O-11	0.51784334448499	0.122607960221839
13-O-11	13-O-5	0.658397564365132	0.0225224923780524
13-O-5	13-O-11	0.658397564365132	0.0225224923780524
13-O-11	13-N-21	0.92872546824102	0.0210829953272058
13-N-21	13-O-11	0.92872546824102	0.0210829953272058
13-O-11	12-O-5	0.520728773584904	0.00889664824896954
12-O-5	13-O-11	0.520728773584904	0.00889664824896954
13-O-11	Holden_Lake	0.816164930555573	0.00708140043395942
Holden_Lake	13-O-11	0.816164930555573	0.00708140043395942
13-O-11	13-N-15	0.633443509615388	0.0205112743078569
13-N-15	13-O-11	0.633443509615388	0.0205112743078569
13-O-11	12-N-3	0.672266753560521	0.0284817593185231
12-N-3	13-O-11	0.672266753560521	0.0284817593185231
13-O-10	13-P-1	0.966907128810234	0.0708860581536501
13-P-1	13-O-10	0.966907128810234	0.0708860581536501
13-O-10	13-P-8	0.707222529498529	0.019917869432722
13-P-8	13-O-10	0.707222529498529	0.019917869432722
13-O-10	13-P-10	0.68579208402218	0
13-P-10	13-O-10	0.68579208402218	0
13-O-10	13-O-7	0.659231136375053	0.0327202207259455
13-O-7	13-O-10	0.659231136375053	0.0327202207259455
13-O-10	13-O-5	0.700180641787104	0.0421845721133488
13-O-5	13-O-10	0.700180641787104	0.0421845721133488
13-O-10	13-N-21	0.913260932230278	0.011382934911797
13-N-21	13-O-10	0.913260932230278	0.011382934911797
13-O-10	12-O-5	0.529639338787773	0.0186640672854502
12-O-5	13-O-10	0.529639338787773	0.0186640672854502
13-O-10	Holden_Lake	1.01688013765979	0.020666992362954
Holden_Lake	13-O-10	1.01688013765979	0.020666992362954
13-O-10	13-N-15	0.665186439754949	0.0671839153204914
13-N-15	13-O-10	0.665186439754949	0.0671839153204914
13-O-10	12-N-3	0.701267242232995	0.0662841688695441
12-N-3	13-O-10	0.701267242232995	0.0662841688695441
13-P-1	13-P-8	0.553843055555562	0.0061482939681252
13-P-8	13-P-1	0.553843055555562	0.0061482939681252
13-P-1	13-P-10	0.730769230769244	0
13-P-10	13-P-1	0.730769230769244	0
13-P-1	13-O-7	0.582526845093272	0.0221683076852896
13-O-7	13-P-1	0.582526845093272	0.0221683076852896
13-P-1	13-O-5	0.524250776932579	0.0179733132082596
13-O-5	13-P-1	0.524250776932579	0.0179733132082596
13-P-1	13-N-21	0.36311485703945	0.029174386594037
13-N-21	13-P-1	0.36311485703945	0.029174386594037
13-P-1	12-O-5	0.666487211740041	0.0293748879928569
12-O-5	13-P-1	0.666487211740041	0.0293748879928569
13-P-1	Holden_Lake	1.60531111111111	0.0055529523406429
Holden_Lake	13-P-1	1.60531111111111	0.0055529523406429
13-P-1	13-N-15	0.54651658119659	0.0130151237157033
13-N-15	13-P-1	0.54651658119659	0.0130151237157033
13-P-1	12-N-3	0.542325624505493	0.0343544415642191
12-N-3	13-P-1	0.542325624505493	0.0343544415642191
13-P-8	13-P-10	0.450778388278381	7.42921998628311e-08
13-P-10	13-P-8	0.450778388278381	7.42921998628311e-08
13-P-8	13-O-7	0.706113949716133	0.00530153782304771
13-O-7	13-P-8	0.706113949716133	0.00530153782304771
13-P-8	13-O-5	0.750488528866785	0.0212534442047134
13-O-5	13-P-8	0.750488528866785	0.0212534442047134
13-P-8	13-N-21	0.555904824918561	0.0322596726192635
13-N-21	13-P-8	0.555904824918561	0.0322596726192635
13-P-8	12-O-5	0.604927672955965	0.0202208309452494
12-O-5	13-P-8	0.604927672955965	0.0202208309452494
13-P-8	Holden_Lake	1.6201388888889	0
Holden_Lake	13-P-8	1.6201388888889	0
13-P-8	13-N-15	0.644374326923069	0.0390270133628367
13-N-15	13-P-8	0.644374326923069	0.0390270133628367
13-P-8	12-N-3	0.722431216090186	0.020038772862953
12-N-3	13-P-8	0.722431216090186	0.020038772862953
13-P-10	13-O-7	0.861691149077997	0.0055890848897802
13-O-7	13-P-10	0.861691149077997	0.0055890848897802
13-P-10	13-O-5	0.88391988117207	0.0642340555415291
13-O-5	13-P-10	0.88391988117207	0.0642340555415291
13-P-10	13-N-21	0.920043096968172	0.0471003793422898
13-N-21	13-P-10	0.920043096968172	0.0471003793422898
13-P-10	12-O-5	0.677173958117373	0.022280999784346
12-O-5	13-P-10	0.677173958117373	0.022280999784346
13-P-10	Holden_Lake	1.44810744810746	0
Holden_Lake	13-P-10	1.44810744810746	0
13-P-10	13-N-15	0.705863736263742	0.0067314332047644
13-N-15	13-P-10	0.705863736263742	0.0067314332047644
13-P-10	12-N-3	0.780439336858477	0.0457722444646628
12-N-3	13-P-10	0.780439336858477	0.0457722444646628
13-O-7	13-O-5	0.175965479259887	0.0302981563478959
13-O-5	13-O-7	0.175965479259887	0.0302981563478959
13-O-7	13-N-21	0.671059720339942	0.00738100211992074
13-N-21	13-O-7	0.671059720339942	0.00738100211992074
13-O-7	12-O-5	0.143829400602918	0.0273389014742045
12-O-5	13-O-7	0.143829400602918	0.0273389014742045
13-O-7	Holden_Lake	0.906259448499611	0.0238195379012121
Holden_Lake	13-O-7	0.906259448499611	0.0238195379012121
13-O-7	13-N-15	0.317145523738217	0.0320989128540338
13-N-15	13-O-7	0.317145523738217	0.0320989128540338
13-O-7	12-N-3	0.254126053699589	0.0419764536617827
12-N-3	13-O-7	0.254126053699589	0.0419764536617827
13-O-5	13-N-21	0.607261647953064	0.0336383660985676
13-N-21	13-O-5	0.607261647953064	0.0336383660985676
13-O-5	12-O-5	0.189054039656873	0.0246923718727743
12-O-5	13-O-5	0.189054039656873	0.0246923718727743
13-O-5	Holden_Lake	1.01282048306352	0.0264186283057047
Holden_Lake	13-O-5	1.01282048306352	0.0264186283057047
13-O-5	13-N-15	0.259525089796106	0.0335861036110596
13-N-15	13-O-5	0.259525089796106	0.0335861036110596
13-O-5	12-N-3	0.218693557594376	0.0180986792945482
12-N-3	13-O-5	0.218693557594376	0.0180986792945482
13-N-21	12-O-5	0.60437871058939	0.0400814351465752
12-O-5	13-N-21	0.60437871058939	0.0400814351465752
13-N-21	Holden_Lake	1.55975396308361	0.023184923013723
Holden_Lake	13-N-21	1.55975396308361	0.023184923013723
13-N-21	13-N-15	0.371267987972934	0.0214984940410221
13-N-15	13-N-21	0.371267987972934	0.0214984940410221
13-N-21	12-N-3	0.452022907340101	0.032708746394708
12-N-3	13-N-21	0.452022907340101	0.032708746394708
12-O-5	Holden_Lake	0.982070020964348	0.0228348193751749
Holden_Lake	12-O-5	0.982070020964348	0.0228348193751749
12-O-5	13-N-15	0.204971799709725	0.0352318127280991
13-N-15	12-O-5	0.204971799709725	0.0352318127280991
12-O-5	12-N-3	0.187823489894239	0.0242494490280723
12-N-3	12-O-5	0.187823489894239	0.0242494490280723
Holden_Lake	13-N-15	1.23027658119658	0.0383170106258761
13-N-15	Holden_Lake	1.23027658119658	0.0383170106258761
Holden_Lake	12-N-3	1.09072594664858	0.02213167333246
12-N-3	Holden_Lake	1.09072594664858	0.02213167333246
13-N-15	12-N-3	0.141371008686128	0.0266427612132821
12-N-3	13-N-15	0.141371008686128	0.0266427612132821
